Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт,Опорный кадр,Текущая секунда
32,1712879409.921515,1920,1080,60,h264,5329571.429817511,True,18.48881721496582
33,1712879409.9257731,1920,1080,60,h264,5416228.957393984,False,18.744306564331055
34,1712879409.9578319,1920,1080,60,h264,5056623.867130496,True,20.667829513549805
35,1712879409.9648361,1920,1080,60,h264,5097448.3036362305,False,21.088085174560547
36,1712879409.977612,1920,1080,60,h264,5055284.039710162,True,21.854639053344727
37,1712879409.993249,1920,1080,60,h264,4978200.20526292,False,22.79285430908203
38,1712879410.019593,1920,1080,60,h264,4777868.821989035,True,24.37349796295166
39,1712879410.025583,1920,1080,60,h264,4829169.309452241,False,24.73289966583252
40,1712879410.053545,1920,1080,60,h264,4635459.298816402,True,26.41061782836914
41,1712879410.0593522,1920,1080,60,h264,4686688.790450515,False,26.759047508239746
42,1712879410.0790558,1920,1080,60,h264,4595257.6417702725,True,27.941265106201172
43,1712879410.097077,1920,1080,60,h264,4526941.282067328,False,29.022531509399414
44,1712879410.109725,1920,1080,60,h264,4511849.660474803,True,29.781417846679688
45,1712879410.1320162,1920,1080,60,h264,4413887.161591786,False,31.11888885498047
46,1712879410.163578,1920,1080,60,h264,4251141.934701363,True,33.01259994506836
47,1712879410.1694741,1920,1080,60,h264,4295560.218835419,False,33.36636543273926
48,1712879410.177044,1920,1080,60,h264,4326162.755324106,True,33.820552825927734
49,1712879410.196196,1920,1080,60,h264,4269389.611242605,False,34.969682693481445
50,1712879410.207045,1920,1080,60,h264,4275197.13961564,True,35.620622634887695
51,1712879410.2319858,1920,1080,60,h264,4183282.3315369072,False,37.117066383361816
52,1712879410.243978,1920,1080,60,h264,4182647.3498893376,True,37.836599349975586
53,1712879410.266489,1920,1080,60,h264,4114682.6121828672,False,39.187259674072266
54,1712879410.2781398,1920,1080,60,h264,4117431.0033364953,True,39.88630771636963
55,1712879410.300722,1920,1080,60,h264,4054561.420421364,False,41.241230964660645
56,1712879410.3149571,1920,1080,60,h264,4043228.1083350605,True,42.095346450805664
57,1712879410.335145,1920,1080,60,h264,3999090.232640539,False,43.306617736816406
58,1712879410.344623,1920,1080,60,h264,4015312.553446278,True,43.87530326843262
59,1712879410.3636942,1920,1080,60,h264,3979581.377605259,False,45.019569396972656
60,1712879410.380547,1920,1080,60,h264,3957030.042967982,True,46.03074073791504
61,1712879410.3981261,1920,1080,60,h264,3931806.292273768,False,47.08548545837402
62,1712879410.415784,1920,1080,60,h264,3907304.6833269554,True,48.14495086669922
63,1712879410.423241,1920,1080,60,h264,3932777.272810569,False,48.59237194061279
64,1712879410.451222,1920,1080,60,h264,3860835.364056941,True,50.2712345123291
65,1712879410.457798,1920,1080,60,h264,3889703.7262026384,False,50.66579818725586
66,1712879410.4803789,1920,1080,60,h264,3845798.3194409357,True,52.020649909973145
67,1712879410.491264,1920,1080,60,h264,3854801.6260607694,False,52.6737642288208
68,1712879410.518307,1920,1080,60,h264,3794600.345402624,True,54.29633617401123
69,1712879410.526419,1920,1080,60,h264,3815393.028222956,False,54.783053398132324
70,1712879410.554157,1920,1080,60,h264,3755799.078189589,True,56.44733905792236
71,1712879410.565748,1920,1080,60,h264,3762343.8317063833,False,57.14279651641846
72,1712879410.581771,1920,1080,60,h264,3751483.33456813,True,58.10417175292969
73,1712879410.597636,1920,1080,60,h264,3741576.264657455,False,59.056077003479004
74,1712879410.617609,1920,1080,60,h264,3716717.4396760566,True,60.254459381103516
75,1712879410.624434,1920,1080,60,h264,3740850.300469307,False,60.663957595825195
76,1712879410.644934,1920,1080,60,h264,3714753.2531347093,True,61.893954277038574
77,1712879410.665637,1920,1080,60,h264,3688960.965918665,False,63.136138916015625
78,1712879410.676864,1920,1080,60,h264,3696813.2125570746,True,63.809752464294434
79,1712879410.7005281,1920,1080,60,h264,3662121.118724177,False,65.22960662841797
80,1712879410.708617,1920,1080,60,h264,3680513.4080368634,True,65.71493625640869
81,1712879410.73362,1920,1080,60,h264,3642792.1451121666,False,67.21511363983154
82,1712879410.7459562,1920,1080,60,h264,3647054.9394916114,True,67.95528888702393
83,1712879410.758799,1920,1080,60,h264,3649610.8868602742,False,68.72586250305176
84,1712879410.7795541,1920,1080,60,h264,3627331.8818785613,True,69.97116565704346
85,1712879410.791404,1920,1080,60,h264,3633089.729545171,False,70.68215847015381
86,1712879410.812418,1920,1080,60,h264,3610922.7987360163,True,71.94299697875977
87,1712879410.824634,1920,1080,60,h264,3615591.49887525,False,72.67596244812012
88,1712879410.851244,1920,1080,60,h264,3578072.2950874683,True,74.27255630493164
89,1712879410.856551,1920,1080,60,h264,3602829.4861222636,False,74.59097385406494
90,1712879410.879429,1920,1080,60,h264,3577033.1431581033,True,75.9636640548706
91,1712879410.898459,1920,1080,60,h264,3562789.7738236035,False,77.10545539855957
92,1712879410.920149,1920,1080,60,h264,3541737.299795787,True,78.40686321258545
93,1712879410.923167,1920,1080,60,h264,3571572.246920588,False,78.5879373550415
94,1712879410.953794,1920,1080,60,h264,3527093.709213942,True,80.42555809020996
95,1712879410.9619992,1920,1080,60,h264,3542536.0171895013,False,80.91786861419678
96,1712879410.978716,1920,1080,60,h264,3535612.3765172306,True,81.92087173461914
97,1712879410.9908218,1920,1080,60,h264,3540668.4316964205,False,82.6472282409668
98,1712879411.0212622,1920,1080,60,h264,3499463.119558025,True,84.47364807128906
99,1712879411.027236,1920,1080,60,h264,3519876.0948313307,False,84.83207702636719
100,1712879411.044408,1920,1080,60,h264,3512414.9075492606,True,85.86240291595459
101,1712879411.063963,1920,1080,60,h264,3499373.1143452027,False,87.03569412231445
102,1712879411.084329,1920,1080,60,h264,3484755.6825795667,True,88.25765132904053
103,1712879411.099529,1920,1080,60,h264,3482600.8907326018,False,89.16965961456299
104,1712879411.121973,1920,1080,60,h264,3463777.4555780534,True,90.51630020141602
105,1712879411.134251,1920,1080,60,h264,3468536.4429216534,False,91.25298500061035
106,1712879411.1505668,1920,1080,60,h264,3464096.4216648396,True,92.23192691802979
107,1712879411.164691,1920,1080,60,h264,3464637.2278574766,False,93.07937622070312
108,1712879411.1774778,1920,1080,60,h264,3468130.9408139074,True,93.84658813476562
109,1712879411.200893,1920,1080,60,h264,3448326.405073047,False,95.25149345397949
110,1712879411.209579,1920,1080,60,h264,3460739.5577952126,True,95.77265739440918
111,1712879411.2279181,1920,1080,60,h264,3452253.8215321694,False,96.87300682067871
112,1712879411.243634,1920,1080,60,h264,3449500.4916285295,True,97.81595706939697
113,1712879411.2698271,1920,1080,60,h264,3424998.313362205,False,99.38754558563232
114,1712879411.2782369,1920,1080,60,h264,3437589.731547311,True,99.89212989807129
115,1712879411.298325,1920,1080,60,h264,3426142.2137198467,False,101.09742164611816
116,1712879411.3149009,1920,1080,60,h264,3422013.7634876175,True,102.09197044372559
117,1712879411.333193,1920,1080,60,h264,3414553.864319761,False,103.18950176239014
118,1712879411.353889,1920,1080,60,h264,3402545.4194851313,True,104.4312572479248
119,1712879411.3590558,1920,1080,60,h264,3420982.9861153015,False,104.7412633895874
120,1712879411.3795059,1920,1080,60,h264,3409549.509215671,True,105.96827030181885
121,1712879411.3984058,1920,1080,60,h264,3401329.06416519,False,107.10226535797119
122,1712879411.420897,1920,1080,60,h264,3386538.9117983845,True,108.45173835754395
123,1712879411.4338849,1920,1080,60,h264,3389715.226027289,False,109.2310094833374
124,1712879411.452823,1920,1080,60,h264,3381871.464309633,True,110.36729335784912
125,1712879411.466696,1920,1080,60,h264,3383408.8921448616,False,111.19967937469482
126,1712879411.4767349,1920,1080,60,h264,3391888.626879697,True,111.80201053619385
127,1712879411.489398,1920,1080,60,h264,3395521.024593424,False,112.56179809570312
128,1712879411.515282,1920,1080,60,h264,3375476.494027971,True,114.1148328781128
129,1712879411.525014,1920,1080,60,h264,3384325.5365820806,False,114.6987533569336
130,1712879411.544543,1920,1080,60,h264,3375871.384981929,True,115.87049961090088
131,1712879411.557916,1920,1080,60,h264,3378247.88390168,False,116.67287349700928
132,1712879411.589499,1920,1080,60,h264,3349439.5493179825,True,118.56785774230957
133,1712879411.5985138,1920,1080,60,h264,3359298.6346849413,False,119.10874843597412
134,1712879411.612609,1920,1080,60,h264,3360507.522226187,True,119.95445251464844
135,1712879411.6239061,1920,1080,60,h264,3366377.5861660317,False,120.63228607177734
136,1712879411.648978,1920,1080,60,h264,3349363.056829243,True,122.13659763336182
137,1712879411.6595032,1920,1080,60,h264,3356456.231794291,False,122.76811122894287
138,1712879411.679477,1920,1080,60,h264,3348095.281557195,True,123.96653652191162
139,1712879411.693928,1920,1080,60,h264,3348759.9992235145,False,124.83359813690186
140,1712879411.711621,1920,1080,60,h264,3344240.356554101,True,125.89518070220947
141,1712879411.722384,1920,1080,60,h264,3350770.6890883795,False,126.54095649719238
142,1712879411.7460952,1920,1080,60,h264,3336852.1673535598,True,127.9636287689209
143,1712879411.765114,1920,1080,60,h264,3330486.723196533,False,129.10476207733154
144,1712879411.775058,1920,1080,60,h264,3338188.1819092436,True,129.70139980316162
145,1712879411.803636,1920,1080,60,h264,3317353.9805584843,False,131.41608238220215
146,1712879411.8091362,1920,1080,60,h264,3331709.1820155643,True,131.74608707427979
147,1712879411.837227,1920,1080,60,h264,3312002.677519059,False,133.43154430389404
148,1712879411.842117,1920,1080,60,h264,3327065.307758205,True,133.72494220733643
149,1712879411.871032,1920,1080,60,h264,3306497.3862287393,False,135.45983791351318
150,1712879411.8773062,1920,1080,60,h264,3319316.065251555,True,135.8362913131714
151,1712879411.9041789,1920,1080,60,h264,3302102.785003846,False,137.4486494064331
152,1712879411.9100502,1920,1080,60,h264,3315330.030126369,True,137.8009271621704
153,1712879411.928001,1920,1080,60,h264,3311119.2813658123,False,138.87797355651855
154,1712879411.948003,1920,1080,60,h264,3304067.632081105,True,140.0781011581421
155,1712879411.960923,1920,1080,60,h264,3307082.7552960035,False,140.8532953262329
156,1712879411.9892359,1920,1080,60,h264,3288619.281141968,True,142.55207061767578
157,1712879411.9968,1920,1080,60,h264,3299062.650862683,False,143.00591468811035
158,1712879412.03123,1920,1080,60,h264,3272667.2578276754,True,145.07171630859375
159,1712879412.0364711,1920,1080,60,h264,3286126.7931129383,False,145.38618564605713
160,1712879412.0441458,1920,1080,60,h264,3296224.952778468,True,145.8466672897339
161,1712879412.067342,1920,1080,60,h264,3285347.2660577632,False,147.23844051361084
162,1712879412.078091,1920,1080,60,h264,3291211.069965177,True,147.88337230682373
163,1712879412.09951,1920,1080,60,h264,3282873.569705729,False,149.1685152053833
164,1712879412.114551,1920,1080,60,h264,3283028.8274366627,True,150.07098197937012
165,1712879412.13631,1920,1080,60,h264,3274439.9923804095,False,151.37652397155762
166,1712879412.149428,1920,1080,60,h264,3277126.4364986913,True,152.1635913848877
167,1712879412.157653,1920,1080,60,h264,3286092.1658548443,False,152.65710353851318
168,1712879412.18782,1920,1080,60,h264,3266917.3285587355,True,154.46711540222168
169,1712879412.194863,1920,1080,60,h264,3277282.290776282,False,154.88970279693604
170,1712879412.214137,1920,1080,60,h264,3272129.996705076,True,156.046142578125
171,1712879412.233142,1920,1080,60,h264,3267389.187741825,False,157.18643188476562
172,1712879412.2487319,1920,1080,60,h264,3266944.451373151,True,158.12182903289795
173,1712879412.26565,1920,1080,60,h264,3264869.120759061,False,159.13691997528076
174,1712879412.282702,1920,1080,60,h264,3262656.607519937,True,160.16003608703613
175,1712879412.291024,1920,1080,60,h264,3271102.266938429,False,160.65935611724854
176,1712879412.314635,1920,1080,60,h264,3260933.77178697,True,162.0760202407837
177,1712879412.3234072,1920,1080,60,h264,3268742.1643446377,False,162.60234832763672
178,1712879412.3451269,1920,1080,60,h264,3260970.73160752,True,163.9055299758911
179,1712879412.3609889,1920,1080,60,h264,3260257.7224402195,False,164.85724925994873
180,1712879412.3801,1920,1080,60,h264,3255724.9756662473,True,166.0039186477661
181,1712879412.388661,1920,1080,60,h264,3263614.0447983076,False,166.5175724029541
182,1712879412.41616,1920,1080,60,h264,3249349.5646785633,True,168.16752433776855
183,1712879412.421637,1920,1080,60,h264,3260733.7552363775,False,168.49614143371582
184,1712879412.4512289,1920,1080,60,h264,3244269.0375890615,True,170.27164936065674
185,1712879412.458132,1920,1080,60,h264,3253890.4523600247,False,170.68583965301514
186,1712879412.4759948,1920,1080,60,h264,3250971.0414426182,True,171.75760746002197
187,1712879412.4972868,1920,1080,60,h264,3244225.6427639076,False,173.03512573242188
188,1712879412.512769,1920,1080,60,h264,3244066.53784566,True,173.96405696868896
189,1712879412.528506,1920,1080,60,h264,3243625.509274698,False,174.90828037261963
190,1712879412.5460842,1920,1080,60,h264,3241153.243180459,True,175.96296787261963
191,1712879412.559842,1920,1080,60,h264,3242909.51006272,False,176.78844451904297
192,1712879412.581577,1920,1080,60,h264,3235929.514601009,True,178.0925416946411
193,1712879412.597452,1920,1080,60,h264,3235392.1514719496,False,179.04503345489502
194,1712879412.6065412,1920,1080,60,h264,3242194.0205714735,True,179.59038734436035
195,1712879412.638922,1920,1080,60,h264,3223943.313479074,False,181.53323650360107
196,1712879412.6460412,1920,1080,60,h264,3232785.206467603,True,181.96038722991943
197,1712879412.6721568,1920,1080,60,h264,3221453.954595919,False,183.5273265838623
198,1712879412.6789582,1920,1080,60,h264,3230540.6585272364,True,183.93540859222412
199,1712879412.694855,1920,1080,60,h264,3230025.0471806177,False,184.88921642303467
200,1712879412.715753,1920,1080,60,h264,3224308.478095003,True,186.14310264587402
201,1712879412.730317,1920,1080,60,h264,3225209.1828902466,False,187.0169448852539
202,1712879412.747324,1920,1080,60,h264,3223586.8478792617,True,188.03735733032227
203,1712879412.768577,1920,1080,60,h264,3217645.928531032,False,189.31254386901855
204,1712879412.778005,1920,1080,60,h264,3223786.0084479926,True,189.87821102142334
205,1712879412.799073,1920,1080,60,h264,3218087.855626919,False,191.14229679107666
206,1712879412.810294,1920,1080,60,h264,3222359.6015162193,True,191.81555271148682
207,1712879412.8403351,1920,1080,60,h264,3207783.312007309,False,193.61802577972412
208,1712879412.847454,1920,1080,60,h264,3216110.357617647,True,194.04516220092773
209,1712879412.86406,1920,1080,60,h264,3214990.639330106,False,195.04151344299316
210,1712879412.8797262,1920,1080,60,h264,3214806.8151596277,True,195.98148822784424
211,1712879412.901519,1920,1080,60,h264,3208635.101400986,False,197.28906154632568
212,1712879412.917449,1920,1080,60,h264,3208227.437000502,True,198.24485778808594
213,1712879412.937691,1920,1080,60,h264,3203662.759510044,False,199.45937633514404
214,1712879412.947432,1920,1080,60,h264,3209229.330378735,True,200.0438404083252
215,1712879412.964598,1920,1080,60,h264,3207640.9859229997,False,201.0737943649292
216,1712879412.9812129,1920,1080,60,h264,3206593.3488965165,True,202.07068920135498
217,1712879412.9987872,1920,1080,60,h264,3204647.573122644,False,203.12514781951904
218,1712879413.008845,1920,1080,60,h264,3209811.5871893894,True,203.72862339019775
219,1712879413.033761,1920,1080,60,h264,3200979.54581544,False,205.22357940673828
220,1712879413.045007,1920,1080,60,h264,3204991.7082756837,True,205.89833736419678
221,1712879413.063427,1920,1080,60,h264,3202304.9465276483,False,207.00353622436523
222,1712879413.073666,1920,1080,60,h264,3207211.3451415785,True,207.61788368225098
223,1712879413.1010308,1920,1080,60,h264,3196316.3482756116,False,209.25976753234863
224,1712879413.112051,1920,1080,60,h264,3200472.885811753,True,209.92097854614258
225,1712879413.1223218,1920,1080,60,h264,3205287.675428043,False,210.53722858428955
226,1712879413.149413,1920,1080,60,h264,3194804.523727956,True,212.16270446777344
227,1712879413.158022,1920,1080,60,h264,3201085.2241324414,False,212.6792335510254
228,1712879413.18473,1920,1080,60,h264,3191081.033144527,True,214.2817211151123
229,1712879413.1931179,1920,1080,60,h264,3197506.1295298785,False,214.78498935699463
230,1712879413.210424,1920,1080,60,h264,3195957.661261686,True,215.82335472106934
231,1712879413.222859,1920,1080,60,h264,3198735.0048145684,False,216.5694522857666
232,1712879413.255327,1920,1080,60,h264,3183883.00169918,True,218.5175371170044
233,1712879413.260834,1920,1080,60,h264,3192720.03573602,False,218.84795665740967
234,1712879413.278718,1920,1080,60,h264,3190719.611110793,True,219.9209976196289
235,1712879413.293988,1920,1080,60,h264,3191003.2938457495,False,220.83719730377197
236,1712879413.311566,1920,1080,60,h264,3189292.878492734,True,221.89188480377197
237,1712879413.3240309,1920,1080,60,h264,3191991.2169288844,False,222.6397705078125
238,1712879413.353486,1920,1080,60,h264,3180158.8920412525,True,224.4070816040039
239,1712879413.358882,1920,1080,60,h264,3188864.403607832,False,224.7308349609375
240,1712879413.379306,1920,1080,60,h264,3184784.842756663,True,225.95628261566162
241,1712879413.42764,1920,1080,60,h264,3157475.14358571,False,228.85631561279297
242,1712879413.429941,1920,1080,60,h264,3168611.0818075137,True,228.99437427520752
243,1712879413.433836,1920,1080,60,h264,3178406.8764280835,False,229.22807693481445
244,1712879413.447936,1920,1080,60,h264,3179697.9280846072,True,230.07408142089844
245,1712879413.4609,1920,1080,60,h264,3181918.770803829,False,230.85192203521729
246,1712879413.484449,1920,1080,60,h264,3175418.2347689187,True,232.2648525238037
247,1712879413.491552,1920,1080,60,h264,3182434.5995473457,False,232.69104480743408
248,1712879413.5133471,1920,1080,60,h264,3177410.2465893673,True,233.99874687194824
249,1712879413.523711,1920,1080,60,h264,3181715.8282944136,False,234.6205759048462
250,1712879413.543608,1920,1080,60,h264,3178270.7080123713,True,235.8143949508667
251,1712879413.557162,1920,1080,60,h264,3179966.489532352,False,236.62764072418213
252,1712879413.577616,1920,1080,60,h264,3176112.9435663996,True,237.8548765182495
253,1712879413.597881,1920,1080,60,h264,3172449.2953790626,False,239.070782661438
254,1712879413.613895,1920,1080,60,h264,3172190.139241235,True,240.03161430358887
255,1712879413.631808,1920,1080,60,h264,3170433.8932815506,False,241.10640048980713
256,1712879413.647868,1920,1080,60,h264,3170148.7591625513,True,242.069993019104
257,1712879413.6632,1920,1080,60,h264,3170435.61831126,False,242.98991203308105
258,1712879413.6807292,1920,1080,60,h264,3169007.4303948083,True,244.0416669845581
259,1712879413.696813,1920,1080,60,h264,3168712.6363404198,False,245.00670433044434
260,1712879413.71399,1920,1080,60,h264,3167575.698066085,True,246.03731632232666
261,1712879413.725257,1920,1080,60,h264,3170999.3054495426,False,246.7133331298828
262,1712879413.747218,1920,1080,60,h264,3166192.2047680947,True,248.03099155426025
263,1712879413.763672,1920,1080,60,h264,3165630.601936288,False,249.01824474334717
264,1712879413.7773929,1920,1080,60,h264,3167151.1431475165,True,249.84148979187012
265,1712879413.7986,1920,1080,60,h264,3162993.745676993,False,251.1139154434204
266,1712879413.8097742,1920,1080,60,h264,3166430.6077531604,True,251.78436756134033
267,1712879413.839521,1920,1080,60,h264,3155918.7576585277,False,253.5691738128662
268,1712879413.847193,1920,1080,60,h264,3161954.426579691,True,254.02949810028076
269,1712879413.8627388,1920,1080,60,h264,3162098.247044841,False,254.96224880218506
270,1712879413.877795,1920,1080,60,h264,3162604.1596576776,True,255.86561679840088
271,1712879413.8881369,1920,1080,60,h264,3166594.81258356,False,256.4861297607422
272,1712879413.9226649,1920,1080,60,h264,3152771.2488366235,True,258.55781078338623
273,1712879413.925469,1920,1080,60,h264,3162262.191073777,False,258.72605323791504
274,1712879413.9484181,1920,1080,60,h264,3157001.5721166893,True,260.10300636291504
275,1712879413.959113,1920,1080,60,h264,3160684.043732331,False,260.74469089508057
276,1712879413.9802198,1920,1080,60,h264,3156803.438815316,True,262.0111083984375
277,1712879413.990551,1920,1080,60,h264,3160722.1641901,False,262.63097763061523
278,1712879414.01778,1920,1080,60,h264,3152481.0807266627,True,264.26472187042236
279,1712879414.0402932,1920,1080,60,h264,3147690.874826676,False,265.61551094055176
280,1712879414.0467808,1920,1080,60,h264,3154310.0228793626,True,266.0047674179077
281,1712879414.061134,1920,1080,60,h264,3155319.9050981537,False,266.86596393585205
282,1712879414.0755122,1920,1080,60,h264,3156305.751089362,True,267.72864818573
283,1712879414.097845,1920,1080,60,h264,3151684.681178866,False,269.0686225891113
284,1712879414.114351,1920,1080,60,h264,3151183.64157898,True,270.05897998809814
285,1712879414.122692,1920,1080,60,h264,3156391.105869783,False,270.55944442749023
286,1712879414.148064,1920,1080,60,h264,3149705.565539575,True,272.0817518234253
287,1712879414.168255,1920,1080,60,h264,3146669.2856887463,False,273.2932233810425
288,1712879414.1844742,1920,1080,60,h264,3146391.482726133,True,274.26637172698975
289,1712879414.199018,1920,1080,60,h264,3147265.07763358,False,275.1389980316162
290,1712879414.21088,1920,1080,60,h264,3149969.45711231,True,275.8507204055786
291,1712879414.23232,1920,1080,60,h264,3146122.472595913,False,277.13712215423584
292,1712879414.2415738,1920,1080,60,h264,3150584.8929487797,True,277.692346572876
293,1712879414.271151,1920,1080,60,h264,3141263.021734693,False,279.4669818878174
294,1712879414.277316,1920,1080,60,h264,3147781.196107395,True,279.8368835449219
295,1712879414.302113,1920,1080,60,h264,3141747.8091572155,False,281.3247013092041
296,1712879414.309129,1920,1080,60,h264,3147651.873482204,True,281.7456579208374
297,1712879414.33056,1920,1080,60,h264,3143901.5850227266,False,283.0315160751343
298,1712879414.34992,1920,1080,60,h264,3141558.1629540203,True,284.1931200027466
299,1712879414.362701,1920,1080,60,h264,3143582.5407946305,False,284.95997428894043
300,1712879414.381763,1920,1080,60,h264,3141452.536195853,True,286.1036968231201
301,1712879414.398008,1920,1080,60,h264,3141187.752527873,False,287.0784044265747
302,1712879414.415008,1920,1080,60,h264,3140430.9973464534,True,288.09840202331543
303,1712879414.4313889,1920,1080,60,h264,3140083.0679806913,False,289.08124923706055
304,1712879414.440474,1920,1080,60,h264,3144482.843999437,True,289.6263599395752
305,1712879414.4706209,1920,1080,60,h264,3135212.2101652524,False,291.435170173645
306,1712879414.4772758,1920,1080,60,h264,3141154.270223328,True,291.83446884155273
307,1712879414.4979331,1920,1080,60,h264,3138058.5250072004,False,293.07390689849854
308,1712879414.5153332,1920,1080,60,h264,3137072.0020936625,True,294.1179084777832
309,1712879414.529624,1920,1080,60,h264,3138075.8353496017,False,294.97535705566406
310,1712879414.549101,1920,1080,60,h264,3135775.4054806684,True,296.1439847946167
311,1712879414.56208,1920,1080,60,h264,3137607.765676691,False,296.9227123260498
312,1712879414.5823948,1920,1080,60,h264,3134795.567525175,True,298.1416082382202
313,1712879414.593833,1920,1080,60,h264,3137588.5189421866,False,298.82789611816406
314,1712879414.615349,1920,1080,60,h264,3134041.4802458114,True,300.1188611984253
315,1712879414.630796,1920,1080,60,h264,3134311.5729185296,False,301.04567527770996
316,1712879414.647594,1920,1080,60,h264,3133738.7288169204,True,302.05355644226074
317,1712879414.665332,1920,1080,60,h264,3132586.665379587,False,303.11784267425537
318,1712879414.682464,1920,1080,60,h264,3131817.2056321786,True,304.1457509994507
319,1712879414.69575,1920,1080,60,h264,3133422.1067305966,False,304.9429178237915
320,1712879414.7125728,1920,1080,60,h264,3132844.2557983957,True,305.9522867202759
321,1712879414.7229419,1920,1080,60,h264,3136226.483531144,False,306.57443046569824
322,1712879414.750141,1920,1080,60,h264,3129308.537407858,True,308.20637226104736
323,1712879414.7725482,1920,1080,60,h264,3125363.543506262,False,309.5508098602295
324,1712879414.7813702,1920,1080,60,h264,3129658.153677688,True,310.08012771606445
325,1712879414.793901,1920,1080,60,h264,3131694.482415935,False,310.83197593688965
326,1712879414.824512,1920,1080,60,h264,3122848.436381112,True,312.6686382293701
327,1712879414.831977,1920,1080,60,h264,3127917.736276258,False,313.1165313720703
328,1712879414.843654,1920,1080,60,h264,3130449.45657267,True,313.81715297698975
329,1712879414.8747158,1920,1080,60,h264,3121426.812248784,False,315.6808662414551
330,1712879414.8809118,1920,1080,60,h264,3127202.933320008,True,316.05262756347656
331,1712879414.89798,1920,1080,60,h264,3126519.9765642006,False,317.07671642303467
332,1712879414.913662,1920,1080,60,h264,3126658.906572485,True,318.017635345459
333,1712879414.9317088,1920,1080,60,h264,3125406.6433016965,False,319.1004467010498
334,1712879415.0114229,1920,1080,60,h264,3088472.5145955253,True,323.8832902908325
335,1712879415.07202,1920,1080,60,h264,3063303.9695996977,False,327.51912117004395
336,1712879415.080322,1920,1080,60,h264,3067755.247612107,True,328.0172395706177
337,1712879415.174239,1920,1080,60,h264,3024893.680377524,False,333.65225315093994
338,1712879415.180187,1920,1080,60,h264,3030601.4518831037,True,334.0091371536255
339,1712879415.207981,1920,1080,60,h264,3024440.7919531935,False,335.67678451538086
340,1712879415.215654,1920,1080,60,h264,3029181.8050918877,True,336.13715171813965
341,1712879415.2198431,1920,1080,60,h264,3035794.942708703,False,336.38850688934326
342,1712879415.225048,1920,1080,60,h264,3041847.558350063,True,336.70080184936523
343,1712879415.228865,1920,1080,60,h264,3048642.3525057873,False,336.92981243133545
344,1712879415.239336,1920,1080,60,h264,3051814.0278743673,True,337.55807876586914
345,1712879415.244137,1920,1080,60,h264,3058050.215892522,False,337.84614086151123
346,1712879415.249954,1920,1080,60,h264,3063723.4933659486,True,338.1951570510864
347,1712879415.258472,1920,1080,60,h264,3067916.4476644234,False,338.7062358856201
348,1712879415.270206,1920,1080,60,h264,3070350.2174815014,True,339.41027641296387
349,1712879415.2780108,1920,1080,60,h264,3074905.2644104604,False,339.878568649292
350,1712879415.282658,1920,1080,60,h264,3081162.931754443,True,340.15740394592285
351,1712879415.29492,1920,1080,60,h264,3083272.4941511587,False,340.89311599731445
352,1712879415.302193,1920,1080,60,h264,3088078.7391731017,True,341.32949352264404
353,1712879415.307344,1920,1080,60,h264,3094025.305107246,False,341.6385555267334
354,1712879415.310879,1920,1080,60,h264,3100840.3724205284,True,341.85065746307373
355,1712879415.318093,1920,1080,60,h264,3105642.8339465405,False,342.28350162506104
356,1712879415.322164,1920,1080,60,h264,3112145.665093797,True,342.5277614593506
357,1712879415.3299022,1920,1080,60,h264,3116638.643408463,False,342.9920482635498
358,1712879415.346834,1920,1080,60,h264,3116114.7341907253,True,344.00795459747314
359,1712879415.365808,1920,1080,60,h264,3114487.7783274692,False,345.1463985443115
360,1712879415.37874,1920,1080,60,h264,3116133.7519829166,True,345.9223222732544
361,1712879415.399675,1920,1080,60,h264,3113460.3196677975,False,347.17841148376465
362,1712879415.407284,1920,1080,60,h264,3117960.84729006,True,347.63495922088623
363,1712879415.4332101,1920,1080,60,h264,3112622.1791401436,False,349.19052600860596
364,1712879415.440842,1920,1080,60,h264,3117085.786672286,True,349.6484327316284
365,1712879415.462707,1920,1080,60,h264,3113941.9982423345,False,350.96034049987793
366,1712879415.478513,1920,1080,60,h264,3114035.356252382,True,351.9086980819702
367,1712879415.499715,1920,1080,60,h264,3111273.4311324144,False,353.18082332611084
368,1712879415.517211,1920,1080,60,h264,3110482.7533687376,True,354.23057556152344
369,1712879415.534677,1920,1080,60,h264,3109712.3993607606,False,355.2785396575928
370,1712879415.545673,1920,1080,60,h264,3112337.419997339,True,355.9382915496826
371,1712879415.567338,1920,1080,60,h264,3109370.880024603,False,357.23819732666016
372,1712879415.576283,1920,1080,60,h264,3113052.487798368,True,357.7748966217041
373,1712879415.591896,1920,1080,60,h264,3113246.8609536444,False,358.7116813659668
374,1712879415.6149518,1920,1080,60,h264,3109579.167174993,True,360.0950288772583
375,1712879415.641355,1920,1080,60,h264,3104214.78839853,False,361.67922019958496
376,1712879415.6494222,1920,1080,60,h264,3108310.8902504346,True,362.1632480621338
377,1712879415.664345,1920,1080,60,h264,3108869.728962506,False,363.05861949920654
378,1712879415.6787488,1920,1080,60,h264,3109691.9032097226,True,363.92284870147705
379,1712879415.7039979,1920,1080,60,h264,3104971.500672846,False,365.43778896331787
380,1712879415.711236,1920,1080,60,h264,3109447.1882073376,True,365.87207794189453
381,1712879415.729614,1920,1080,60,h264,3108240.716041647,False,366.9747591018677
